2026-04-06 19:22:35 | INFO     | forex_dss | ForexBot inicializado para monitorar: E, U, R, U, S, D
2026-05-22 04:52:28 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_thisweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 04:52:28 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_nextweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 04:52:28 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_thisweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 04:52:28 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_nextweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 06:04:53 | INFO     | forex_dss | ForexBot inicializado para monitorar: E, U, R, U, S, D
2026-05-22 06:04:53 | INFO     | forex_dss | Realizando backup diário 59d para E...
2026-05-22 06:04:53 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=E/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 06:04:53 | ERROR    | forex_dss | Falha ao realizar backup de E: Failed to perform, curl: (6) Could not resolve host: query1.finance.yahoo.com. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-22 06:04:53 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-22 06:04:53 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 06:04:53 | ERROR    | forex_dss | Falha ao realizar backup de U: Failed to perform, curl: (6) Could not resolve host: query1.finance.yahoo.com. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-22 06:04:53 | INFO     | forex_dss | Realizando backup diário 59d para R...
2026-05-22 06:04:53 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=R/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 06:04:53 | ERROR    | forex_dss | Falha ao realizar backup de R: 'NoneType' object is not subscriptable
2026-05-22 06:04:53 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-22 06:04:53 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 06:04:53 | ERROR    | forex_dss | Falha ao realizar backup de U: 'NoneType' object is not subscriptable
2026-05-22 06:04:53 | INFO     | forex_dss | Realizando backup diário 59d para S...
2026-05-22 06:04:53 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=S/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 06:04:53 | ERROR    | forex_dss | Falha ao realizar backup de S: 'NoneType' object is not subscriptable
2026-05-22 06:04:53 | INFO     | forex_dss | Realizando backup diário 59d para D...
2026-05-22 06:04:53 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=D/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 06:04:53 | ERROR    | forex_dss | Falha ao realizar backup de D: 'NoneType' object is not subscriptable
2026-05-22 06:04:53 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_thisweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 06:04:53 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_nextweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 06:04:53 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_thisweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-22 06:04:53 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_nextweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
